gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,fx-n,fx-rank,ph-total,ph-d,ph-e,ph-n,ph-rank,sr-total,sr-d,sr-e,sr-n,sr-rank,vt-total,vt-d,vt-e,vt-n,vt-rank,pb-total,pb-d,pb-e,pb-n,pb-rank,hb-total,hb-d,hb-e,hb-n,hb-rank,aa-score,aa-rank,date-created
301754,Atlas Monge,Hutt Valley Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",8.4,1,7.4,0,22,5.35,2,3.35,0,18,9.1,2,7.1,0,12,10.55,2,8.55,0,13,10.45,2,8.45,0,11,1.5,0,1.5,0,25,45.350,20,2025-05-24T05:00:40.528Z
594113,Roman Meade,Hutt Valley Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",10.25,2,8.25,0,3,11.1,2,9.1,0,1,8.7,2,6.7,0,15,11.05,2,9.05,0,8,11.35,2,9.35,0,2,7.3,1,6.3,0,12,59.750,3,2025-05-24T05:02:30.035Z
565421,James Stewart,Hutt Valley Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",10.95,2,8.95,0,1,8.0,2,6.0,0,14,9.55,2,7.55,0,5,10.85,2,8.85,0,11,11.15,2,9.15,0,5,8.35,1,7.35,0,4,58.850,7,2025-05-24T05:03:29.273Z
531001,Jackson Grant,Kapiti Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",8.75,2,6.75,0,19,9.85,2,7.85,0,8,9.45,2,7.45,0,7,11.7,2,9.7,0,1,10.4,2,8.4,0,12,7.5,2,5.5,0,11,57.650,8,2025-05-24T05:01:23.298Z
283320,Luke Procter,Kapiti Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.65,2,7.65,0,8,9.4,2,7.4,0,10,9.15,2,7.15,0,10,10.45,2,8.45,0,15,9.05,2,7.05,0,21,4.35,1,3.35,0,19,52.050,15,2025-05-24T05:02:48.280Z
620123,Oliver Melville,Kapiti Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.7,2,7.7,0,7,9.25,2,7.25,0,12,9.65,2,7.65,0,4,10.75,2,8.75,0,12,9.5,2,7.5,0,18,8.0,2,6.0,0,7,56.850,11,2025-05-24T05:04:34.778Z
747702,Corban Stanely,Levin Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.95,2,7.95,0,4,10.6,2,8.6,0,3,8.7,2,6.7,0,15,11.1,2,9.1,0,4,11.1,2,9.1,0,6,7.8,1,6.8,0,9,59.250,4,2025-05-24T05:08:42.936Z
747704,Vaughn Makutu,Levin Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.0,2,7.0,0,17,5.75,2,3.75,0,17,8.9,2,6.9,0,14,9.8,2,7.8,0,24,10.65,2,8.65,0,9,4.95,1,3.95,0,18,49.050,17,2025-05-24T05:02:03.569Z
747703,Levi Huse,Levin Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.9,2,7.9,0,5,8.75,2,6.75,0,13,9.0,2,7.0,0,13,11.1,2,9.1,0,4,11.2,2,9.2,0,4,7.3,1,6.3,0,12,57.250,10,2025-05-24T05:02:28.124Z
779338,Isaiah Jones,Levin Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",8.15,2,6.15,0,24,3.15,2,1.15,0,20,5.85,2,3.85,0,24,10.5,2,8.5,0,14,9.05,2,7.05,0,21,3.65,0,3.65,0,22,40.350,24,2025-05-24T05:03:05.136Z
779339,Owen Flores,Levin Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.3,2,7.3,0,13,10.55,2,8.55,0,4,9.15,2,7.15,0,10,10.4,2,8.4,0,17,10.65,2,8.65,0,9,9.15,1,8.15,0,2,59.200,5,2025-05-24T05:03:41.688Z
659079,Tyler Hill,Manawatu Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.4,1,8.4,0,11,9.4,2,7.4,0,10,10.4,2,8.4,0,1,11.4,2,9.4,0,2,11.5,2,9.5,0,1,9.1,2,7.1,0,3,61.200,1,2025-05-24T05:05:19.211Z
673315,Isaiah Kendrew,Manawatu Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.75,2,7.75,0,6,6.55,2,4.55,0,16,9.75,2,7.75,0,2,11.1,2,9.1,0,4,10.05,2,8.05,0,14,8.3,2,6.3,0,5,55.500,13,2025-05-24T05:06:14.776Z
710831,Arlo Woodley,Manawatu Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.4,2,7.4,0,11,10.55,2,8.55,0,4,9.5,2,7.5,0,6,10.15,2,8.15,0,20,11.0,2,9.0,0,7,9.85,2,7.85,0,1,60.450,2,2025-05-24T04:59:03.196Z
769010,Travis Lash,Manawatu Gymnastics,Level 2,NONE,Hutt Valley Elementary Competition,"All-around, App, Teams",9.15,2,7.15,0,15,9.8,2,7.8,0,9,7.65,2,5.65,0,22,9.85,2,7.85,0,22,9.55,2,7.55,0,17,3.5,1,2.5,0,24,49.500,16,2025-05-24T05:00:39.564Z
