gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,fx-n,fx-rank,ph-total,ph-d,ph-e,ph-n,ph-rank,sr-total,sr-d,sr-e,sr-n,sr-rank,vt-total,vt-d,vt-e,vt-n,vt-rank,pb-total,pb-d,pb-e,pb-n,pb-rank,hb-total,hb-d,hb-e,hb-n,hb-rank,aa-score,aa-rank,date-created
565378,Caleb Danielson,Christchurch School of Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",10.45,2.0,8.45,0,6,9.7,2.0,7.7,0,19,11.35,2.3,9.05,0,2,10.8,2,8.8,0,8,10.4,2.3,8.1,0,8,11.1,2.0,9.1,0,2,63.800,4,2023-05-12T22:00:47.299Z
279226,Josiah Arndt,Christchurch School of Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.4,2.0,7.4,0,16,10.0,2.3,7.7,0,16,10.05,2.3,7.75,0,16,10.45,2,8.45,0,17,9.35,2.0,7.35,0,19,10.85,2.3,8.55,0,4,60.100,14,2023-05-12T22:01:36.609Z
279436,Leon Ross,Christchurch School of Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",10.3,2.0,8.3,0,8,9.55,1.0,8.55,0,21,10.7,2.0,8.7,0,9,10.45,2,8.45,0,17,9.55,2.0,7.55,0,16,9.8,2.0,7.8,0,18,60.350,13,2023-05-12T21:58:16.339Z
596598,Benjamin O'Hanlon,Howick Gymnastics Club,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",10.7,2.3,8.4,0,5,11.35,2.0,9.35,0,2,10.4,2.3,8.1,0,12,11.7,2,9.7,0,1,10.25,2.0,8.25,0,9,9.75,2.0,7.75,0,19,64.150,3,2023-05-12T21:58:42.539Z
286697,Richard Bruning,Huntly Gymnastics Club,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.3,2.0,7.3,0,17,9.55,2.0,7.55,0,21,9.7,2.0,7.7,0,20,10.5,2,8.5,0,16,7.6,2.0,5.6,0,25,9.05,2.0,7.05,0,22,55.700,24,2023-05-12T21:57:05.506Z
538879,Arno Potgieter,NHG,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",10.75,2.0,8.75,0,4,9.8,2.0,7.8,0,17,10.9,2.3,8.6,0,7,10.75,2,8.75,0,10,10.55,2.0,8.55,0,5,10.8,2.0,8.8,0,5,63.550,5,2023-05-12T21:57:51.664Z
542152,Thomas Batty,NHG,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",10.0,1.0,9.0,0,11,10.8,2.3,8.5,0,10,11.05,2.3,8.75,0,5,10.3,2,8.3,0,20,10.5,2.3,8.2,0,6,10.6,2.0,8.6,0,8,63.250,8,2023-05-12T21:58:34.870Z
540751,Vynn Stephens,NHG,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.75,1.0,8.75,0,13,9.65,2.0,7.65,0,20,9.65,2.0,7.65,0,22,10.0,2,8.0,0,23,9.4,2.0,7.4,0,18,9.75,2.0,7.75,0,19,58.200,21,2023-05-12T21:57:13.067Z
588578,Ammar Elsherif,Tri Star Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",11.0,2.3,8.7,0,1,11.45,2.3,9.15,0,1,11.65,2.3,9.35,0,1,11.1,2,9.1,0,5,10.65,2.3,8.35,0,4,10.9,2.0,8.9,0,3,66.750,1,2023-05-12T21:55:53.431Z
252164,Daniel North,Tri Star Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",8.5,1.0,7.5,0,24,11.2,2.0,9.2,0,5,11.25,2.3,8.95,0,3,11.1,2,9.1,0,5,10.0,2.0,8.0,0,11,10.2,2.0,8.2,0,15,62.250,11,2023-05-12T21:53:37.164Z
559355,Taiyo Chueh,Tri Star Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",10.8,2.0,8.8,0,3,10.05,2.0,8.05,0,15,9.75,2.0,7.75,0,19,11.6,2,9.6,0,2,10.75,2.3,8.45,0,2,10.05,2.0,8.05,0,16,63.000,10,2023-05-12T21:52:00.210Z
590993,Vihaan Goldman,Tri Star Gymnastics,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.75,2.0,7.75,0,13,9.35,2.0,7.35,0,23,9.85,2.0,7.85,0,18,11.05,2,9.05,0,7,9.25,2.0,7.25,0,21,9.35,2.0,7.35,0,21,58.600,18,2023-05-12T21:54:52.886Z
645806,Dominic Brighton,Kapiti Gymnastics Club,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.65,2.0,7.65,0,15,11.3,2.0,9.3,0,3,9.3,2.0,7.3,0,23,10.25,2,8.25,0,22,9.8,1.3,8.5,0,15,7.95,1.0,6.95,0,24,58.250,20,2023-05-12T21:59:37.381Z
586888,Kieran Brighton,Kapiti Gymnastics Club,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.05,1.3,7.75,0,20,11.15,2.0,9.15,0,6,9.05,2.0,7.05,0,25,10.3,2,8.3,0,20,7.85,1.0,6.85,0,24,10.3,2.0,8.3,0,14,57.700,23,2023-05-12T21:59:06.440Z
296572,Liam Veenendaal,Kapiti Gymnastics Club,Level 4,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.0,1.0,8.0,0,21,10.3,2.0,8.3,0,13,9.7,2.0,7.7,0,20,10.6,2,8.6,0,14,9.15,2.3,6.85,0,22,9.95,2.0,7.95,0,17,58.700,17,2023-05-12T21:52:49.012Z
