gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,fx-n,fx-rank,ph-total,ph-d,ph-e,ph-n,ph-rank,sr-total,sr-d,sr-e,sr-n,sr-rank,vt-total,vt-d,vt-e,vt-n,vt-rank,pb-total,pb-d,pb-e,pb-n,pb-rank,hb-total,hb-d,hb-e,hb-n,hb-rank,aa-score,aa-rank,date-created
189252,Jordan Wade,Howick Gymnastics Club,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",6.7,0.0,6.7,0.0,18,2.0,2.0,0.0,0,21,10.8,2.3,8.5,0,8,10.95,2,8.95,0,7,9.95,2.3,7.65,0,15,9.25,1.0,8.25,0,11,49.650,18,2023-05-13T00:55:11.980Z
287367,Benjamin Biddulph,Huntly Gymnastics Club,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",7.2,2.0,5.2,0.0,17,7.45,1.0,6.45,0,18,10.65,2.3,8.35,0,10,10.6,2,8.6,0,16,9.85,2.3,7.55,0,16,10.65,2.3,8.35,0,4,56.400,14,2023-05-13T00:53:11.685Z
287372,Jack Crawford,Huntly Gymnastics Club,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.000,0,2023-05-13T00:30:47.215Z
600550,Vincent Cresswell,Huntly Gymnastics Club,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",7.95,2.0,6.05,0.1,15,7.15,2.0,5.15,0,19,10.2,2.3,7.9,0,13,11.05,2,9.05,0,5,7.35,0.0,7.35,0,21,7.65,1.0,6.65,0,17,51.350,17,2023-05-13T00:53:58.260Z
598466,Logan Mosey-Reid,Gymnastics Nelson,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.95,2.3,7.65,0.0,5,9.55,2.0,7.55,0,12,11.1,2.0,9.1,0,4,10.65,2,8.65,0,13,10.8,2.6,8.2,0,4,11.45,2.3,9.15,0,1,63.500,3,2023-05-13T00:46:00.009Z
283858,Theo Kirk,NHG,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.45,2.0,7.45,0.0,11,10.8,2.0,8.8,0,6,8.9,1.0,7.9,0,18,11.0,2,9.0,0,6,10.3,2.3,8.0,0,12,0.0,0.0,0.0,0,0,50.450,0,2023-05-13T00:45:53.043Z
273670,Liam  Del Rey,Olympia Gymnastic Sports,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",10.6,2.0,8.6,0.0,1,11.35,2.3,9.05,0,2,11.4,2.0,9.4,0,2,10.65,2,8.65,0,13,11.05,2.6,8.45,0,2,9.1,1.0,8.1,0,12,64.150,2,2023-05-13T00:47:45.934Z
301736,Henru Viljoen,Tri Star Gymnastics,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",7.35,1.3,6.05,0.0,16,8.9,2.0,6.9,0,16,9.0,1.0,8.0,0,17,10.2,2,8.2,0,20,9.25,2.3,6.95,0,18,8.25,2.0,6.25,0,14,52.950,16,2023-05-13T00:42:27.936Z
155805,Nate Gore,Tri Star Gymnastics,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.65,2.0,7.65,0.0,10,9.7,2.0,7.7,0,11,11.3,2.3,9.0,0,3,11.35,2,9.35,0,1,10.4,2.3,8.1,0,8,11.05,2.3,8.75,0,2,63.450,4,2023-05-13T00:56:12.832Z
201184,Oscar Dellow,Tri Star Gymnastics,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.85,2.0,7.85,0.0,6,9.3,2.0,7.3,0,13,9.5,2.0,7.5,0,16,11.3,2,9.3,0,2,10.1,2.6,7.5,0,13,10.25,2.0,8.25,0,6,60.300,8,2023-05-13T00:44:22.942Z
247285,Bede Hewson,Kapiti Gymnastics Club,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.000,0,2023-05-13T00:32:33.587Z
210009,Harry Mulheron,Kapiti Gymnastics Club,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",9.85,2.3,7.55,0.0,6,9.15,2.0,7.15,0,14,10.75,2.3,8.45,0,9,10.9,2,8.9,0,9,10.6,2.6,8.0,0,7,7.1,0.0,7.1,0,19,58.350,11,2023-05-13T00:39:03.772Z
2,Johnson Cresswell,Huntly Gymnastics Club,Level 5,NONE,2023 Tri Star Senior Champs,"AA, Team & Apparatus",4.85,0.0,4.85,0.0,20,9.15,2.0,7.15,0,14,8.75,2.0,6.75,0,19,10.45,2,8.45,0,17,8.7,2.0,6.7,0,20,7.5,0.0,7.5,0,18,49.400,19,2023-05-13T00:44:50.045Z
