,gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,ph-total,ph-d,ph-e,sr-total,sr-d,sr-e,vt-total,vt-d,vt-e,pb-total,pb-d,pb-e,hb-total,hb-d,hb-e,aa-score,aa-rank,date-created
10,542146,Robert Hughes - Westlake Boys,North Harbour Gymnastics,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,11.666,4.1,7.566,10.6,3.5,7.1,11.933,3.4,8.533,10.233,1.6,8.633,12.933,4.1,8.833,9.7,2.0,7.7,67.065,,2022-05-20
11,542157,Yuto Kawase - Westlake Boys,North Harbour Gymnastics,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,13.566,4.9,8.666,12.566,4.1,8.466,11.533,3.6,7.933,11.566,2.7,8.966,13.1,3.7,9.4,12.233,3.2,9.033,74.564,,2022-05-20
12,542151,Taiga Stenton - Westlake Boys,North Harbour Gymnastics,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,13.633,5.4,8.233,9.933,3.4,6.533,12.9,4.1,8.8,11.666,2.7,8.966,12.266,3.6,8.666,11.766,2.8,8.966,72.164,,2022-05-20
13,542121,Flynn Sheridan,North Harbour Gymnastics,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,,2022-05-20
14,555998,Aurion Mead,North Harbour Gymnastics,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,13.266,5.2,8.066,0.0,0.0,0.0,12.133,3.3,8.833,11.7,2.7,9.0,12.1,3.7,8.4,0.0,0.0,0.0,49.199,,2022-05-20
15,542103,Benjamin Raoult,North Harbour Gymnastics,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,11.966,3.8,8.166,0.0,0.0,0.0,11.766,3.2,8.566,11.6,2.7,8.9,11.7,3.0,8.7,0.0,0.0,0.0,47.032,,2022-05-20
16,542137,Kuyu Kawase,North Harbour Gymnastics,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,0.0,0.0,0.0,0.0,0.0,0.0,11.766,2.8,8.966,10.166,1.6,8.566,11.866,2.9,8.966,0.0,0.0,0.0,33.798,,2022-05-20
17,542139,Maxim Tenitski,North Harbour Gymnastics,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,0.0,0.0,0.0,0.0,0.0,0.0,11.366,2.5,8.866,10.133,1.6,8.533,0.0,0.0,0.0,0.0,0.0,0.0,21.499,,2022-05-20
18,174476,Martin Castka,Olympia Gymnastic Sports,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,11.5,3.6,8.0,7.733,2.3,5.733,11.566,3.0,8.566,0.0,0.0,0.0,11.966,3.0,8.966,0.0,0.0,0.0,42.765,,2022-05-20
19,212051,Nicholas Del Rey,Olympia Gymnastic Sports,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,13.566,5.3,8.366,12.233,3.5,9.033,12.7,3.8,8.9,10.2,2.4,7.8,12.6,3.4,9.2,11.0,3.4,7.6,72.299,,2022-05-20
20,152913,Karl Moller,Olympia Gymnastic Sports,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,12.666,4.0,8.666,9.6,3.1,6.8,11.133,2.5,8.633,0.0,0.0,0.0,10.933,3.0,7.933,0.0,0.0,0.0,44.332,,2022-05-20
21,197334,Marley Coburn - Auckland Grammar,Tri Star Gymnastics,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,11.8,3.3,8.5,8.8,2.3,6.5,10.533,2.6,7.933,10.433,1.6,8.833,11.4,2.8,8.6,10.566,2.6,7.966,63.532,,2022-05-20
22,228050,Troy Craddock,Tri Star Gymnastics,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,,2022-05-20
23,692556,Jean-Daniel Rosset,Tri Star Gymnastics,Level 7 Day 1,NONE,2022 Tri Star Championships and NZSS,All-around & Team Final,12.866,4.3,8.566,0.0,0.0,0.0,12.166,3.6,8.566,10.8,1.6,9.2,12.333,3.8,8.533,0.0,0.0,0.0,48.165,,2022-05-20
