,gnz-id,name,club,step,division,competition,round-type,fx-total,fx-d,fx-e,ph-total,ph-d,ph-e,sr-total,sr-d,sr-e,vt-total,vt-d,vt-e,pb-total,pb-d,pb-e,hb-total,hb-d,hb-e,aa-score,aa-rank,date-created
10,304197,Ted Jiang,Christchurch School of Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",11.15,2.3,8.85,10.1,2.0,8.1,8.25,1.0,7.25,11.1,2,9.2,9.9,2.3,7.6,9.3,2,7.3,59.800,,2022-05-20
11,637935,Matthew Gouws,Howick Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",9.5,2.0,7.5,6.05,2.0,4.05,9.1,2.0,7.1,10.6,2,8.6,9.0,2.0,7.0,9.35,2,7.35,53.600,,2022-05-20
12,224756,Lachlan Steele,Howick Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.000,,2022-05-20
13,189252,Jordan Wade - Howick College,Howick Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",8.1,1.0,7.1,3.6,2.0,1.6,7.4,2.0,5.4,10.35,2,8.35,8.65,2.0,6.65,7.55,1,6.55,45.650,,2022-05-20
14,293998,Chase Stewart - Mission Heights Junior College,Howick Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",8.8,1.0,7.8,9.75,2.0,7.75,9.9,2.0,7.9,11.35,2,9.35,10.0,2.0,8.0,10.1,2,8.1,59.900,,2022-05-20
15,277245,Fletcher du Toit,Howick Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",10.1,2.0,8.1,10.15,2.0,8.15,9.6,2.0,7.6,11.15,2,9.15,9.35,2.0,7.35,9.85,2,7.85,60.200,,2022-05-20
16,286703,Jack Hamilton,Huntly Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",10.15,2.0,8.15,6.4,2.0,4.4,6.1,0.0,6.1,10.25,2,8.25,9.05,2.0,7.05,9.65,2,7.65,51.600,,2022-05-20
17,223130,Conor Pomore,Hutt Valley Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",9.4,1.0,8.4,9.6,2.0,7.6,8.8,2.0,6.8,10.9,2,8.9,7.55,2.0,5.55,9.25,2,7.25,55.500,,2022-05-20
18,296539,Rafael Santhosh,Hutt Valley Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",11.15,2.3,8.85,11.6,2.0,9.6,10.8,2.0,8.8,11.0,2,9.0,11.0,2.0,9.0,11.1,2,9.1,66.650,,2022-05-20
19,266316,Remy Robert,Hutt Valley Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",8.4,1.0,7.4,9.6,2.0,7.6,8.55,2.0,6.55,10.65,2,8.65,7.95,2.0,5.95,9.5,2,7.5,54.650,,2022-05-20
20,510241,Nico Geldenhuys,Hutt Valley Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",9.55,1.3,8.25,10.3,2.0,8.3,9.45,2.0,7.45,11.15,2,9.15,9.15,2.0,7.15,10.05,2,8.05,59.650,,2022-05-20
21,229049,Finley Mountford,Hutt Valley Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",10.5,2.3,8.2,10.85,2.0,8.85,9.8,2.0,7.8,10.4,2,8.4,9.8,2.3,7.5,10.4,2,8.4,61.750,,2022-05-20
22,281365,Fraser Bialy,Hutt Valley Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",9.4,1.3,8.1,10.8,2.0,8.8,10.6,2.0,8.6,11.4,2,9.4,10.3,2.0,8.3,10.65,2,8.65,63.150,,2022-05-20
23,247285,Bede Hewson,Kapiti Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",10.75,2.3,8.45,10.8,2.0,8.8,11.55,2.3,9.25,11.1,2,9.1,10.35,2.3,8.05,11.15,2,9.15,65.700,,2022-05-20
24,210009,Harry Mulheron,Kapiti Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",11.2,2.3,8.9,10.4,2.0,8.4,9.65,2.0,7.65,10.95,2,8.95,10.5,2.3,8.2,10.65,2,8.65,63.350,,2022-05-20
25,598466,Logan Mosey-Reid,Nelson Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",10.3,2.3,8.0,10.15,2.0,8.15,10.9,2.0,8.9,11.5,2,9.5,10.8,2.3,8.5,10.65,2,8.65,64.300,,2022-05-20
26,283858,Theo Kirk - Westlake Boys,North Harbour Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",10.25,2.0,8.25,10.8,2.0,8.8,8.45,1.0,7.45,11.0,2,9.0,8.95,2.0,6.95,9.8,2,7.8,59.250,,2022-05-20
27,542152,Thomas Batty - Westlake Boys,North Harbour Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",7.95,0.0,7.95,10.65,2.3,8.35,10.9,2.0,8.9,9.45,2,7.45,10.1,2.0,8.1,10.85,2,8.85,59.900,,2022-05-20
28,542135,Kobe Fox,North Harbour Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.000,,2022-05-20
29,301736,Henru Viljoen,Tri Star Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",10.35,2.3,8.05,10.65,2.3,8.35,9.75,2.0,7.75,10.95,2,8.95,10.1,2.0,8.1,10.8,2,8.8,62.600,,2022-05-20
30,201184,Oscar Dellow,Tri Star Gymnastics,Level 4,NONE,2022 Tri Star Championships and NZSS,"All-around, team and Apparatus",10.05,2.0,8.05,7.55,2.0,5.55,9.0,2.0,7.0,10.5,2,8.5,8.4,2.0,6.4,10.6,2,8.6,56.100,,2022-05-20
