gnz-id,name,club,step,division,competition,round-type,day,v-total,v-d,v-e,v-n,v-rank,ub-total,ub-d,ub-e,ub-n,ub-rank,bb-total,bb-d,bb-e,bb-n,bb-rank,fx-total,fx-d,fx-e,fx-n,fx-rank,aa-score,aa-rank,date-created
207338,Shavaun Harvey,Counties Manukau Gymsport,STEP 7,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,11.1,2.4,8.7,0,2,11.466,2.4,9.066,0,4,11.3,4.4,6.9,0,2,11.433,3.3,8.133,0.0,9,45.299,2,2023-04-01T00:16:08.495Z
531971,Klara McKeefry,Counties Manukau Gymsport,STEP 7,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,10.666,2.4,8.266,0,5,9.2,1.7,7.5,0,17,10.833,3.1,7.733,0,7,10.666,3.5,7.166,0.0,15,41.365,14,2023-04-01T00:11:39.526Z
582297,Chelsea Brennan,Counties Manukau Gymsport,STEP 7,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,11.833,3.4,8.433,0,1,12.133,3.1,9.033,0,2,11.633,4.2,7.433,0,1,12.1,4.0,8.1,0.0,1,47.699,1,2023-04-01T00:08:43.078Z
531969,Sienna Pirie,Counties Manukau Gymsport,STEP 7,UNDER,2023 ARGOS Senior Competition,All-Around Round 1,,11.766,3.4,8.366,0,1,10.9,2.8,8.1,0,2,11.333,3.7,7.633,0,1,11.9,4.0,7.9,0.0,1,45.899,1,2023-04-01T00:02:45.750Z
217121,Brianna Valent-Hay,Fantastic Gymnastics,STEP 7,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,10.333,2.4,7.933,0,10,10.066,2.4,7.666,0,12,10.166,4.0,6.166,0,14,8.566,1.4,7.466,0.3,19,39.131,18,2023-03-31T23:57:24.450Z
130073,Harriet Tangney,Mt Tauhara Gymnastics,STEP 7,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,9.8,2.0,7.8,0,19,6.166,0.3,6.866,1,20,6.766,1.3,5.466,0,21,8.433,1.5,6.933,0.0,20,31.165,20,2023-03-31T23:58:36.598Z
206341,Xanthia Ellis,Mt Tauhara Gymnastics,STEP 7,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,10.3,1.6,8.7,0,14,9.2,1.5,7.7,0,17,6.833,1.8,5.033,0,20,10.566,3.1,7.466,0.0,17,36.899,19,2023-03-31T23:59:08.162Z
259882,Kendall Robson,ARGOS Gymnastics Club,STEP 7,NONE,2023 ARGOS Senior Competition,All-Around Round 1,,10.333,1.6,8.733,0,10,8.966,2.1,6.866,0,19,9.133,1.8,7.333,0,17,11.633,3.3,8.333,0.0,5,40.065,17,2023-04-01T00:02:11.843Z
223744,Pippa Montgomerie,ARGOS Gymnastics Club,STEP 7,NONE,2023 ARGOS Senior Competition,All-Around Round 1,,10.566,2.4,8.166,0,6,10.733,2.4,8.333,0,7,11.033,3.5,7.533,0,5,11.7,3.6,8.1,0.0,4,44.032,4,2023-04-01T00:06:21.958Z
253386,Addison Hughes,ARGOS Gymnastics Club,STEP 7,NONE,2023 ARGOS Senior Competition,All-Around Round 1,,10.333,1.6,8.733,0,10,10.733,2.4,8.333,0,7,10.466,2.9,7.566,0,11,11.366,3.2,8.166,0.0,10,42.898,9,2023-04-01T00:07:34.394Z
187321,Cleo Bell,ARGOS Gymnastics Club,STEP 7,NONE,2023 ARGOS Senior Competition,All-Around Round 1,,10.6,1.6,9.0,0,2,11.6,3.1,8.5,0,1,10.7,3.4,7.3,0,2,11.566,3.3,8.266,0.0,2,44.466,2,2023-04-01T00:09:05.816Z
224012,Madison Wannop,ARGOS Gymnastics Club,STEP 7,NONE,2023 ARGOS Senior Competition,All-Around Round 1,,10.933,2.4,8.533,0,4,9.733,2.1,7.633,0,15,11.3,3.8,7.5,0,2,11.866,3.6,8.266,0.0,2,43.832,5,2023-04-01T00:03:06.222Z
246280,Pippa Cronin,ARGOS Gymnastics Club,STEP 7,NONE,2023 ARGOS Senior Competition,All-Around Round 1,,10.566,2.6,7.966,0,6,12.2,3.7,8.5,0,1,11.0,3.5,7.5,0,6,10.766,3.4,7.366,0.0,13,44.532,3,2023-04-01T00:05:13.357Z
230329,Ashley Bertelsen,ARGOS Gymnastics Club,STEP 7,NONE,2023 ARGOS Senior Competition,All-Around Round 1,,9.233,1.6,7.633,0,21,0.0,0.0,0.0,0,0,10.066,2.3,7.766,0,16,0.0,0.0,0.0,0.0,0,19.299,0,2023-04-01T00:26:17.667Z
