gnz-id,name,club,step,division,competition,round-type,day,v-total,v-d,v-e,v-n,v-rank,ub-total,ub-d,ub-e,ub-n,ub-rank,bb-total,bb-d,bb-e,bb-n,bb-rank,fx-total,fx-d,fx-e,fx-n,fx-rank,aa-score,aa-rank,date-created
258480,Cooper Hoad,Hamilton City Gymnastics,STEP 5,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,13.3,5,8.3,0,8,12.4,5.0,7.4,0,8,11.6,5.0,6.6,0.0,12,12.766,5.0,7.766,0,7,50.066,9,2023-04-01T04:47:20.590Z
688641,Caitlin Lewis,Hamilton City Gymnastics,STEP 5,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,13.7,5,8.7,0,2,13.533,5.0,8.533,0,1,12.9,5.0,7.9,0.0,3,13.666,5.0,8.666,0,1,53.799,1,2023-04-01T05:09:32.470Z
535138,Alice Watene,Hamilton City Gymnastics,STEP 5,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,13.1,5,8.1,0,11,12.033,5.0,7.033,0,14,13.6,5.0,8.6,0.0,1,12.2,5.0,7.2,0,10,50.933,4,2023-04-01T04:59:37.412Z
260298,Ka-leena Tuhakaraina,Hamilton City Gymnastics,STEP 5,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,13.2,5,8.2,0,9,11.133,5.0,6.133,0,18,10.65,4.2,6.45,0.0,16,12.133,5.0,7.133,0,13,47.116,17,2023-04-01T04:51:27.659Z
273182,Olivia Dobson,Howick Gymnastic Club,STEP 5,UNDER,2023 ARGOS Senior Competition,All-Around Round 1,,13.45,5,8.45,0,4,13.1,5.0,8.1,0,1,12.15,5.0,7.15,0.0,6,11.8,5.0,6.8,0,8,50.500,4,2023-04-01T04:53:54.895Z
301230,Esther Nickoley,Howick Gymnastic Club,STEP 5,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,12.5,5,7.5,0,19,11.566,5.0,6.566,0,17,11.8,5.0,6.8,0.0,10,11.566,4.5,7.066,0,14,47.432,15,2023-04-01T04:57:33.759Z
229888,Kirsty Lomas,Huntly Gymnastics Club,STEP 5,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,13.55,5,8.55,0,4,12.333,5.0,7.333,0,11,11.05,4.5,6.55,0.0,15,10.3,4.0,6.3,0,19,47.233,16,2023-04-01T04:54:46.632Z
569857,Miley Hill,Huntly Gymnastics Club,STEP 5,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,13.4,5,8.4,0,6,12.566,5.0,7.566,0,7,11.4,4.5,6.9,0.0,13,10.333,4.5,5.833,0,18,47.699,14,2023-04-01T04:56:05.352Z
566744,Madalae Taua,Huntly Gymnastics Club,STEP 5,OVER,2023 ARGOS Senior Competition,All-Around Round 1,,12.95,5,7.95,0,14,10.266,5.0,5.266,0,19,9.6,4.0,5.6,0.0,18,10.9,4.5,6.4,0,17,43.716,19,2023-04-01T04:55:22.540Z
536960,Kaitlyn Hollings-Lodge,Waitakere Gymnastics,STEP 5,UNDER,2023 ARGOS Senior Competition,All-Around Round 1,,12.45,5,7.45,0,11,12.266,5.0,7.266,0,3,12.2,5.0,7.7,0.5,5,11.266,4.5,6.766,0,10,48.182,8,2023-04-01T04:52:19.175Z
293096,Phoebe Llewellyn,Waitakere Gymnastics,STEP 5,UNDER,2023 ARGOS Senior Competition,All-Around Round 1,,13.05,5,8.05,0,8,11.833,5.0,6.833,0,8,9.7,4.0,5.7,0.0,10,10.766,4.5,6.266,0,11,45.349,10,2023-04-01T04:53:32.958Z
293540,Hannah Jing,Waitakere Gymnastics,STEP 5,UNDER,2023 ARGOS Senior Competition,All-Around Round 1,,13.9,5,8.9,0,2,12.233,5.0,7.233,0,4,11.45,4.5,6.95,0.0,7,11.766,4.5,7.266,0,9,49.349,6,2023-04-01T04:51:18.924Z
269603,Arabella Fletcher,Mt Tauhara Gymnastics,STEP 5,NONE,2023 ARGOS Senior Competition,All-Around Round 1,,14.0,5,9.0,0,1,9.133,4.5,4.633,0,11,8.1,3.5,4.6,0.0,11,12.633,5.0,7.633,0,4,43.866,11,2023-04-01T04:54:29.233Z
286370,Paige Moon,Hamilton City Gymnastics,STEP 5,NONE,2023 ARGOS Senior Competition,All-Around Round 1,,13.1,5,8.1,0,11,12.4,5.0,7.4,0,8,11.4,4.5,6.9,0.0,13,13.333,5.0,8.333,0,3,50.233,8,2023-04-01T04:55:13.277Z
